##########################################################################################################################################
# This is the online data table for the paper Li et. al (2018)
# "SDSS-IV MaNGA: Global stellar population and gradients for about 2000 early-type and spiral galaxies on the mass-size plane"
#
# Table title: Properties of all the galaxies in the sample of Li et al. (2018)
##########################################################################################################################################
#  MaNGA ID  | Morphology | logsigma_e | logM_{1/2} | logR_e | logAge |  [Z/H]  | logM^*/L | Delta logAge | Delta [Z/H] | Delta logM^*/L |
#            |            |    km/s    |    M_sun   |   kpc  |  years |         |          |              |             |
#     (1)    |     (2)    |    (3)     |     (4)    |   (5)  |   (6)  |   (7)   |    (8)   |     (9)      |     (10)    |       (11)     |
##########################################################################################################################################
1-558910           E           2.33        11.37       1.04     9.79     +0.11      0.66        -0.25          -0.03                -0.24
1-587938           E           2.37        11.47       0.96    10.01     -0.03      0.78        -0.06          -0.25                -0.09
1-277858           E           2.37        11.15       0.70    10.00     +0.07      0.82        +0.08          -0.12                -0.04
1-277213           S           1.70         9.55       0.26     9.28     -0.71      0.35        +0.03          -0.15                -0.03
1-256287           E           2.36        11.51       1.07     9.93     +0.08      0.75        -0.16          -0.01                -0.12
1-256381           E           1.91         9.84       0.20     9.55     -0.41      0.44        -0.37          -0.06                -0.18
1-256293           S           2.28        11.13       0.87     9.81     +0.06      0.69        -0.42          -0.12                -0.24
1-256009           E           2.36        11.35       0.98     9.88     -0.02      0.68        -0.24          -0.05                -0.19
1-256182           S           1.71         9.64       0.33     9.19     -0.97      0.35        -0.10          -0.22                -0.13
1-256190           S           1.82        10.31       0.98     9.23     -0.74      0.21        -0.25          -0.42                -0.21
1-256574           S           2.10        11.21       1.26     9.38     -0.65      0.48        -0.57          -0.41                -0.37
1-256002           S           1.91        10.55       0.93     9.42     -0.42      0.49        -0.13          -0.32                -0.01
1-256506           E           2.31        11.27       0.90     9.75     +0.15      0.64        -0.04          -0.06                -0.06
1-567184           E           1.85         9.69       0.25     9.62     -0.02      0.49        -0.03          -0.05                -0.03
1-156011           S           2.11        10.94       0.99     9.71     +0.15      0.60        -0.11          +0.01                -0.08
1-138164           E           1.62         9.07      -0.01     9.29     -0.69      0.19        -0.03          -0.05                -0.29
1-605973           S           1.97        10.46       0.83     9.41     -0.31      0.47        +0.16          +0.33                +0.00
1-567187           E           2.28        11.18       0.97     9.78     -0.02      0.65        -0.22          -0.38                -0.14
1-185287           S           1.74         9.81       0.82     9.20     -0.69      0.39        +0.57          +0.19                +0.04
1-138102           S           1.94        10.43       0.68     9.27     -0.54      0.31        -0.44          -0.40                -0.19
1-138034           S           2.21        10.94       0.83     9.56     -0.08      0.46        +0.03          -0.15                -0.06
1-185298           S           1.87        10.36       0.83     9.18     -0.73      0.34        -0.28          -0.31                -0.23
1-138140           E           1.93        10.18       0.58     9.41     -0.36      0.35        +0.13          +0.14                -0.05
1-567185           S           1.91        10.29       0.66     9.33     -0.67      0.46        -0.15          -0.07                -0.13
1-138021           S           1.87        10.39       1.03     9.38     -0.45      0.48        -0.44          -0.21                -0.02
1-281037           S           2.10        10.82       0.99     9.48     -0.01      0.47        -0.00          -0.31                -0.10
1-257813           S           1.93        10.30       0.71     9.45     -0.35      0.45        -0.10          -0.35                -0.06
1-257652           E           1.86         9.84       0.27     9.41     -0.35      0.46        +0.01          -0.09                -0.06
1-257825           S           1.93        10.57       0.92     9.33     -0.60      0.42        -0.30          -0.40                -0.10
1-257627           S           1.92        10.36       0.74     9.65     -0.25      0.48        -0.13          -0.09                -0.07
1-257999           E           2.18        10.62       0.50     9.64     +0.09      0.50        -0.19          +0.14                -0.08
1-257984           S           1.67         9.87       0.74     9.06     -1.07     -0.06        -0.15          -0.14                -0.05
1-257940           S           1.83        10.18       0.83     9.11     -1.04      0.25        -0.18          -0.20                -0.12
1-281050           S           1.79        10.08       0.71     9.16     -1.03      0.20        -0.25          -0.15                -0.06
1-258007           E           2.02        10.56       0.69     9.26     -0.35      0.40        +0.07          -0.17                -0.01
1-257953           S           1.65         9.68       0.55     9.26     -0.86      0.40        -0.10          -0.19                -0.14
1-257623           S           1.95        10.78       1.13     9.46     -0.40      0.46        -0.54          -0.74                -0.22
1-257854           E           2.44        11.64       1.09     9.90     +0.12      0.75        -0.15          -0.06                -0.12
1-47705            E           2.42        11.85       1.34     9.83     +0.03      0.68        -0.32          +0.09                -0.30
1-47608            S           1.74         9.90       0.62     9.17     -0.82      0.39        -0.00          +0.18                -0.17
1-46864            S           1.95        10.28       0.56     9.56     -0.30      0.43        -0.01          -0.29                +0.04
1-47890            S           1.99        10.82       1.04     9.54     -0.31      0.53        -0.48          -0.48                -0.10
1-73638            S           2.28        11.69       1.38     9.26     -0.46      0.39        -0.50          -0.28                -0.38
1-47136            S           2.00        10.52       0.79     9.36     -0.48      0.35        -0.07          -0.14                -0.08
1-73651            E           2.23        10.85       0.66     9.81     +0.10      0.66        -0.37          +0.05                -0.29
1-73670            S           1.77        10.06       0.96     9.15     -0.69      0.36        -0.11          +0.24                +0.20
1-47120            S           2.06        10.83       0.94     9.37     -0.34      0.46        -0.47          -0.21                -0.29
1-47862            E           2.11        10.44       0.48     9.63     +0.18      0.54        -0.07          -0.03                -0.04
1-605549           S           1.82        10.26       0.95     9.62     -0.46      0.44        -0.17          -0.06                -0.11
1-48410            E           2.33        11.67       1.34     9.82     -0.01      0.63        -0.29          -0.20                -0.28
1-47627            E           2.06        10.45       0.55     9.61     +0.13      0.53        +0.01          -0.03                +0.02
1-277462           E           1.61         9.17       0.15     9.71     -0.11      0.53        -0.01          +0.02                -0.00
1-277453           S           2.13        11.08       1.05     9.58     -0.09      0.56        -0.51          -0.45                -0.18
1-277516           E           2.40        11.55       1.00     9.85     +0.12      0.69        -0.07          -0.14                -0.08
1-278081           E           2.21        10.78       0.60     9.67     -0.09      0.58        -0.19          -0.34                -0.11
1-277271           S           1.88        10.32       0.78     9.27     -0.58      0.48        -0.09          -0.17                -0.04
1-277521           S           1.83        10.32       0.97     8.99     -0.92      0.21        -0.08          -0.09                -0.08
1-277539           E           2.24        11.05       0.84     9.82     -0.09      0.61        +0.08          -0.30                -0.01
1-277254           S           1.68         9.77       0.64     9.28     -0.68      0.15        -0.28          -0.21                -0.29
1-256185           E           2.30        11.09       0.77     9.84     +0.05      0.67        -0.15          -0.27                -0.19
1-278153           S           2.02        10.60       0.86     9.32     -0.50      0.43        -0.23          -0.44                -0.05
1-277272           S           1.94        10.50       0.74     9.43     -0.41      0.44        -0.46          -0.57                -0.09
1-277552           S           2.10        11.11       1.19     9.35     -0.51      0.48        -0.47          -0.77                -0.17
1-278057           S           2.18        10.89       0.90     9.52     -0.16      0.50        -0.07          +0.05                -0.11
1-278062           S           2.05        10.37       0.56     9.32     -0.49      0.47        -0.04          -0.06                -0.12
1-217015           S           1.57         9.34       0.35     9.04     -0.55      0.25        +0.07          +0.25                -0.07
1-137528           E           2.42        11.69       1.14     9.65     -0.03      0.60        +0.01          -0.06                -0.16
1-216805           E           2.14        10.82       0.76     9.60     +0.15      0.51        -0.03          -0.05                -0.00
1-216779           E           2.44        11.91       1.28     9.78     -0.02      0.64        -0.14          -0.03                -0.12
